edge_id,src_atom_id,dst_atom_id,relation_type,rule_id,confidence,evidence_json,notes
EDGE:V1:000263,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_COMPLIANCE_JURISDICTION,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""ask"", ""policy_id"": ""AP_COMPLIANCE_JURISDICTION""}",
EDGE:V1:000264,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_GENERAL_DEADLINE,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_GENERAL_DEADLINE""}",
EDGE:V1:000265,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_GENERAL_LANGUAGE,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_GENERAL_LANGUAGE""}",
EDGE:V1:000266,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_GENERAL_TIMEZONE,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_GENERAL_TIMEZONE""}",
EDGE:V1:000267,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_SPO_OUTPUT_FORMAT,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_SPO_OUTPUT_FORMAT""}",
EDGE:V1:000268,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_SPO_TONE,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_SPO_TONE""}",
EDGE:V1:000269,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_SPO_BREVITY,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_SPO_BREVITY""}",
EDGE:V1:000270,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_TABLES_ALLOWED,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_TABLES_ALLOWED""}",
EDGE:V1:000271,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_CODE_ALLOWED,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_CODE_ALLOWED""}",
EDGE:V1:000272,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_CITATIONS,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_CITATIONS""}",
EDGE:V1:000273,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_NAMING_CONVENTION,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_NAMING_CONVENTION""}",
EDGE:V1:000274,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_PRIMARY_KEYS,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_PRIMARY_KEYS""}",
EDGE:V1:000275,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_ID_PREFIX,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_ID_PREFIX""}",
EDGE:V1:000276,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_SCHEMA_STABILITY,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_SCHEMA_STABILITY""}",
EDGE:V1:000277,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_VERSION_BUMP,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_VERSION_BUMP""}",
EDGE:V1:000278,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_DATA_PROVENANCE,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""ask"", ""policy_id"": ""AP_DATA_PROVENANCE""}",
EDGE:V1:000279,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_DATA_LICENSE,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""ask"", ""policy_id"": ""AP_DATA_LICENSE""}",
EDGE:V1:000280,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_DATA_PRIVACY,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_DATA_PRIVACY""}",
EDGE:V1:000281,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_DATA_DUPLICATES,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_DATA_DUPLICATES""}",
EDGE:V1:000282,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_DATA_SORT_ORDER,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_DATA_SORT_ORDER""}",
EDGE:V1:000283,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_DATA_DELIMITERS,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_DATA_DELIMITERS""}",
EDGE:V1:000284,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_DATA_ESCAPING,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_DATA_ESCAPING""}",
EDGE:V1:000285,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_DATA_NEWLINES,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_DATA_NEWLINES""}",
EDGE:V1:000286,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_DATA_ENCODING,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_DATA_ENCODING""}",
EDGE:V1:000287,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_DATA_NULLS,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_DATA_NULLS""}",
EDGE:V1:000288,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_DATA_BOOLS,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_DATA_BOOLS""}",
EDGE:V1:000289,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_DATA_ENUMS,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_DATA_ENUMS""}",
EDGE:V1:000290,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_DATA_SEVERITY_DEFAULT,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_DATA_SEVERITY_DEFAULT""}",
EDGE:V1:000291,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_DATA_RISK_BASELINE,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_DATA_RISK_BASELINE""}",
EDGE:V1:000292,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_DATA_DOMAIN_DEFAULT,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_DATA_DOMAIN_DEFAULT""}",
EDGE:V1:000293,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_TEXT_ATOMICITY,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_TEXT_ATOMICITY""}",
EDGE:V1:000294,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_TEXT_LENGTH_CAP,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_TEXT_LENGTH_CAP""}",
EDGE:V1:000295,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_BAN_TOOL_CLAIMS,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_BAN_TOOL_CLAIMS""}",
EDGE:V1:000296,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_BAN_LORE_WORDS,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_BAN_LORE_WORDS""}",
EDGE:V1:000297,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_CONSISTENT_TENSE,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_CONSISTENT_TENSE""}",
EDGE:V1:000298,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_NUMERIC_UNITS,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""ask"", ""policy_id"": ""AP_NUMERIC_UNITS""}",
EDGE:V1:000299,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_DATE_FORMAT,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_DATE_FORMAT""}",
EDGE:V1:000300,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_TIME_FORMAT,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_TIME_FORMAT""}",
EDGE:V1:000301,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_LOCALE_ASSUMPTION,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_LOCALE_ASSUMPTION""}",
EDGE:V1:000302,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_OUTPUT_TESTS,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""ask"", ""policy_id"": ""AP_OUTPUT_TESTS""}",
EDGE:V1:000303,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_OUTPUT_DIFF,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_OUTPUT_DIFF""}",
EDGE:V1:000304,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_ERROR_PRIORITY,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_ERROR_PRIORITY""}",
EDGE:V1:000305,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_DEP_GRAPH,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_DEP_GRAPH""}",
EDGE:V1:000306,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_API_COMPAT,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_API_COMPAT""}",
EDGE:V1:000307,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_LOG_SCRUB,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_LOG_SCRUB""}",
EDGE:V1:000308,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_RAG_GROUNDING,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""ask"", ""policy_id"": ""AP_RAG_GROUNDING""}",
EDGE:V1:000309,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_RAG_CHUNKING,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_RAG_CHUNKING""}",
EDGE:V1:000310,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_RAG_METADATA,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_RAG_METADATA""}",
EDGE:V1:000311,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_RAG_CITATION_STYLE,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_RAG_CITATION_STYLE""}",
EDGE:V1:000312,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_RAG_FRESHNESS,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_RAG_FRESHNESS""}",
EDGE:V1:000313,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_EVAL_BASELINE,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""ask"", ""policy_id"": ""AP_EVAL_BASELINE""}",
EDGE:V1:000314,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_EVAL_SET_SIZE,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_EVAL_SET_SIZE""}",
EDGE:V1:000315,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_EVAL_SCORING,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_EVAL_SCORING""}",
EDGE:V1:000316,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_EVAL_REGRESSION,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_EVAL_REGRESSION""}",
EDGE:V1:000317,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_AGENT_TOOLS_DECL,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""required"", ""policy_id"": ""AP_AGENT_TOOLS_DECL""}",
EDGE:V1:000318,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_AGENT_MEMORY_DECL,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_AGENT_MEMORY_DECL""}",
EDGE:V1:000319,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_AGENT_PERSONALITY_LOCK,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_AGENT_PERSONALITY_LOCK""}",
EDGE:V1:000320,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_AGENT_GUARDRAILS_FIRST,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_AGENT_GUARDRAILS_FIRST""}",
EDGE:V1:000321,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_DOCS_MINIMUM,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_DOCS_MINIMUM""}",
EDGE:V1:000322,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_RELEASE_NOTES,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_RELEASE_NOTES""}",
EDGE:V1:000323,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_BACKWARD_COMPAT_DATA,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_BACKWARD_COMPAT_DATA""}",
EDGE:V1:000324,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_KNOWLEDGE_MAP_LINKS,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_KNOWLEDGE_MAP_LINKS""}",
EDGE:V1:000325,ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_CANONICAL_RECORD_FORMAT,ATOM:command_mode_prompt_compiler:PROFILE:/assume,handled_by_command,R7_EXPAND_POLICY_HANDLED_BY_ASSUME,0.75,"{""default_action"": ""minimal_safe_default"", ""policy_id"": ""AP_CANONICAL_RECORD_FORMAT""}",
EDGE:V1:000326,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-001,ATOM:domain_policy_prompt_compiler:PROFILE:engineering,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""engineering"", ""severity"": ""medium"", ""signal_id"": ""LCS-001""}",
EDGE:V1:000327,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-002,ATOM:domain_policy_prompt_compiler:PROFILE:engineering,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""engineering"", ""severity"": ""high"", ""signal_id"": ""LCS-002""}",
EDGE:V1:000328,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-003,ATOM:domain_policy_prompt_compiler:PROFILE:engineering,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""engineering"", ""severity"": ""medium"", ""signal_id"": ""LCS-003""}",
EDGE:V1:000329,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-004,ATOM:domain_policy_prompt_compiler:PROFILE:project_spec,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""project_spec"", ""severity"": ""low"", ""signal_id"": ""LCS-004""}",
EDGE:V1:000330,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-005,ATOM:domain_policy_prompt_compiler:PROFILE:decision_analysis,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""decision_analysis"", ""severity"": ""medium"", ""signal_id"": ""LCS-005""}",
EDGE:V1:000331,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-006,ATOM:domain_policy_prompt_compiler:PROFILE:creative,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""creative"", ""severity"": ""low"", ""signal_id"": ""LCS-006""}",
EDGE:V1:000332,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-007,ATOM:domain_policy_prompt_compiler:PROFILE:marketing_copy,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""marketing_copy"", ""severity"": ""low"", ""signal_id"": ""LCS-007""}",
EDGE:V1:000333,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-008,ATOM:domain_policy_prompt_compiler:PROFILE:customer_support,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""customer_support"", ""severity"": ""high"", ""signal_id"": ""LCS-008""}",
EDGE:V1:000334,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-009,ATOM:domain_policy_prompt_compiler:PROFILE:legal_comms,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""legal_comms"", ""severity"": ""critical"", ""signal_id"": ""LCS-009""}",
EDGE:V1:000335,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-010,ATOM:domain_policy_prompt_compiler:PROFILE:data_ops,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""data_ops"", ""severity"": ""high"", ""signal_id"": ""LCS-010""}",
EDGE:V1:000336,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-011,ATOM:domain_policy_prompt_compiler:PROFILE:engineering,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""engineering"", ""severity"": ""medium"", ""signal_id"": ""LCS-011""}",
EDGE:V1:000337,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-012,ATOM:domain_policy_prompt_compiler:PROFILE:engineering,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""engineering"", ""severity"": ""medium"", ""signal_id"": ""LCS-012""}",
EDGE:V1:000338,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-013,ATOM:domain_policy_prompt_compiler:PROFILE:engineering,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""engineering"", ""severity"": ""high"", ""signal_id"": ""LCS-013""}",
EDGE:V1:000339,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-014,ATOM:domain_policy_prompt_compiler:PROFILE:engineering,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""engineering"", ""severity"": ""low"", ""signal_id"": ""LCS-014""}",
EDGE:V1:000340,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-015,ATOM:domain_policy_prompt_compiler:PROFILE:engineering,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""engineering"", ""severity"": ""critical"", ""signal_id"": ""LCS-015""}",
EDGE:V1:000341,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-016,ATOM:domain_policy_prompt_compiler:PROFILE:project_spec,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""project_spec"", ""severity"": ""low"", ""signal_id"": ""LCS-016""}",
EDGE:V1:000342,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-017,ATOM:domain_policy_prompt_compiler:PROFILE:project_spec,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""project_spec"", ""severity"": ""medium"", ""signal_id"": ""LCS-017""}",
EDGE:V1:000343,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-018,ATOM:domain_policy_prompt_compiler:PROFILE:project_spec,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""project_spec"", ""severity"": ""low"", ""signal_id"": ""LCS-018""}",
