atom_id,atom_category,atom_type,primary_value,attributes_json,tags_json,source_dataset_id,source_row_id,source_line_no
ATOM:command_mode_prompt_compiler:RAGKW:/datacontract:01,pattern,rag_keyword,data contract,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/datacontract"", ""rag_keyword"": ""data contract""}","[""kind:rag_keyword"", ""parent:/datacontract""]",command_mode_prompt_compiler,/datacontract,127
ATOM:command_mode_prompt_compiler:SAFETY:/datacontract,rule,safety_note,No invented fields,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/datacontract"", ""safety_note"": ""No invented fields""}","[""kind:safety_note"", ""parent:/datacontract""]",command_mode_prompt_compiler,/datacontract,127
ATOM:command_mode_prompt_compiler:PHASE:/datacontract,value,phase,compile,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/datacontract"", ""phase"": ""compile""}","[""kind:phase"", ""parent:/datacontract""]",command_mode_prompt_compiler,/datacontract,127
ATOM:command_mode_prompt_compiler:CATEGORY:/datacontract,value,category,data,"{""category"": ""data"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/datacontract""}","[""kind:category"", ""parent:/datacontract""]",command_mode_prompt_compiler,/datacontract,127
ATOM:command_mode_prompt_compiler:OUTPUT_TYPE:/datacontract,value,output_type,data_contract,"{""output_type"": ""data_contract"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/datacontract""}","[""kind:output_type"", ""parent:/datacontract""]",command_mode_prompt_compiler,/datacontract,127
ATOM:command_mode_prompt_compiler:PROFILE:/io_spec,rule,command_profile,IO Spec,"{""aliases"": """", ""category"": ""engineering"", ""command"": ""/io_spec"", ""description"": ""Define inputs/outputs and constraints for a component"", ""intended_use"": ""Interfaces"", ""mode_name"": ""IO"", ""output_type"": ""io_spec"", ""parse_reconstructed_from_len"": 11, ""phase"": ""compile"", ""rag_keywords"": ""IO spec"", ""raw_line"": ""/io_spec,IO,IO Spec,Define inputs/outputs and constraints for a component,Interfaces,io_spec,compile,engineering,,Be explicit about types,\""\""\""IO spec\""\""\"""", ""safety_note"": ""Be explicit about types"", ""short_label"": ""IO Spec""}","[""category:engineering"", ""command:/io_spec"", ""kind:command_profile"", ""mode_name:IO"", ""output_type:io_spec"", ""phase:compile""]",command_mode_prompt_compiler,/io_spec,128
ATOM:command_mode_prompt_compiler:RAGKW:/io_spec:01,pattern,rag_keyword,IO spec,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/io_spec"", ""rag_keyword"": ""IO spec""}","[""kind:rag_keyword"", ""parent:/io_spec""]",command_mode_prompt_compiler,/io_spec,128
ATOM:command_mode_prompt_compiler:SAFETY:/io_spec,rule,safety_note,Be explicit about types,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/io_spec"", ""safety_note"": ""Be explicit about types""}","[""kind:safety_note"", ""parent:/io_spec""]",command_mode_prompt_compiler,/io_spec,128
ATOM:command_mode_prompt_compiler:PHASE:/io_spec,value,phase,compile,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/io_spec"", ""phase"": ""compile""}","[""kind:phase"", ""parent:/io_spec""]",command_mode_prompt_compiler,/io_spec,128
ATOM:command_mode_prompt_compiler:CATEGORY:/io_spec,value,category,engineering,"{""category"": ""engineering"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/io_spec""}","[""kind:category"", ""parent:/io_spec""]",command_mode_prompt_compiler,/io_spec,128
ATOM:command_mode_prompt_compiler:OUTPUT_TYPE:/io_spec,value,output_type,io_spec,"{""output_type"": ""io_spec"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/io_spec""}","[""kind:output_type"", ""parent:/io_spec""]",command_mode_prompt_compiler,/io_spec,128
ATOM:command_mode_prompt_compiler:PROFILE:/interfaces,rule,command_profile,Interfaces,"{""aliases"": ""No breaking changes unless allowed"", ""category"": """", ""command"": ""/interfaces"", ""description"": ""Define interfaces and boundaries,Architecture"", ""intended_use"": ""interfaces"", ""mode_name"": ""Interface"", ""output_type"": ""compile"", ""parse_reconstructed_from_len"": 12, ""phase"": ""engineering"", ""rag_keywords"": ""boundaries\"""", ""raw_line"": ""/interfaces,Interface,Interfaces,Define interfaces and boundaries,Architecture,interfaces,compile,engineering,,No breaking changes unless allowed,\""\""\""interfaces\"",\""boundaries\""\""\"""", ""safety_note"": ""\""interfaces"", ""short_label"": ""Interfaces""}","[""category:"", ""command:/interfaces"", ""kind:command_profile"", ""mode_name:Interface"", ""output_type:compile"", ""phase:engineering""]",command_mode_prompt_compiler,/interfaces,129
ATOM:command_mode_prompt_compiler:ALIAS:/interfaces:01,pattern,alias,No breaking changes unless allowed,"{""alias"": ""No breaking changes unless allowed"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/interfaces""}","[""kind:alias"", ""parent:/interfaces""]",command_mode_prompt_compiler,/interfaces,129
ATOM:command_mode_prompt_compiler:RAGKW:/interfaces:01,pattern,rag_keyword,"boundaries""","{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/interfaces"", ""rag_keyword"": ""boundaries\""""}","[""kind:rag_keyword"", ""parent:/interfaces""]",command_mode_prompt_compiler,/interfaces,129
ATOM:command_mode_prompt_compiler:SAFETY:/interfaces,rule,safety_note,"""interfaces","{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/interfaces"", ""safety_note"": ""\""interfaces""}","[""kind:safety_note"", ""parent:/interfaces""]",command_mode_prompt_compiler,/interfaces,129
ATOM:command_mode_prompt_compiler:PHASE:/interfaces,value,phase,engineering,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/interfaces"", ""phase"": ""engineering""}","[""kind:phase"", ""parent:/interfaces""]",command_mode_prompt_compiler,/interfaces,129
ATOM:command_mode_prompt_compiler:OUTPUT_TYPE:/interfaces,value,output_type,compile,"{""output_type"": ""compile"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/interfaces""}","[""kind:output_type"", ""parent:/interfaces""]",command_mode_prompt_compiler,/interfaces,129
ATOM:command_mode_prompt_compiler:PROFILE:/schemaview,rule,command_profile,Schema View,"{""aliases"": """", ""category"": ""schema"", ""command"": ""/schemaview"", ""description"": ""Display a schema view of fields and types"", ""intended_use"": ""Inspection"", ""mode_name"": ""Schema"", ""output_type"": ""schema_view"", ""parse_reconstructed_from_len"": 11, ""phase"": ""export"", ""rag_keywords"": ""schema view"", ""raw_line"": ""/schemaview,Schema,Schema View,Display a schema view of fields and types,Inspection,schema_view,export,schema,,Match actual schema,\""\""\""schema view\""\""\"""", ""safety_note"": ""Match actual schema"", ""short_label"": ""Schema View""}","[""category:schema"", ""command:/schemaview"", ""kind:command_profile"", ""mode_name:Schema"", ""output_type:schema_view"", ""phase:export""]",command_mode_prompt_compiler,/schemaview,130
ATOM:command_mode_prompt_compiler:RAGKW:/schemaview:01,pattern,rag_keyword,schema view,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/schemaview"", ""rag_keyword"": ""schema view""}","[""kind:rag_keyword"", ""parent:/schemaview""]",command_mode_prompt_compiler,/schemaview,130
ATOM:command_mode_prompt_compiler:SAFETY:/schemaview,rule,safety_note,Match actual schema,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/schemaview"", ""safety_note"": ""Match actual schema""}","[""kind:safety_note"", ""parent:/schemaview""]",command_mode_prompt_compiler,/schemaview,130
ATOM:command_mode_prompt_compiler:PHASE:/schemaview,value,phase,export,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/schemaview"", ""phase"": ""export""}","[""kind:phase"", ""parent:/schemaview""]",command_mode_prompt_compiler,/schemaview,130
ATOM:command_mode_prompt_compiler:CATEGORY:/schemaview,value,category,schema,"{""category"": ""schema"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/schemaview""}","[""kind:category"", ""parent:/schemaview""]",command_mode_prompt_compiler,/schemaview,130
ATOM:command_mode_prompt_compiler:OUTPUT_TYPE:/schemaview,value,output_type,schema_view,"{""output_type"": ""schema_view"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/schemaview""}","[""kind:output_type"", ""parent:/schemaview""]",command_mode_prompt_compiler,/schemaview,130
ATOM:command_mode_prompt_compiler:PROFILE:/headingmap,rule,command_profile,Heading Map,"{""aliases"": """", ""category"": ""docs"", ""command"": ""/headingmap"", ""description"": ""Map required headings to sections and rules"", ""intended_use"": ""Template grounding"", ""mode_name"": ""Heading"", ""output_type"": ""heading_map"", ""parse_reconstructed_from_len"": 11, ""phase"": ""compile"", ""rag_keywords"": ""heading map"", ""raw_line"": ""/headingmap,Heading,Heading Map,Map required headings to sections and rules,Template grounding,heading_map,compile,docs,,Keep exact strings,\""\""\""heading map\""\""\"""", ""safety_note"": ""Keep exact strings"", ""short_label"": ""Heading Map""}","[""category:docs"", ""command:/headingmap"", ""kind:command_profile"", ""mode_name:Heading"", ""output_type:heading_map"", ""phase:compile""]",command_mode_prompt_compiler,/headingmap,131
ATOM:command_mode_prompt_compiler:RAGKW:/headingmap:01,pattern,rag_keyword,heading map,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/headingmap"", ""rag_keyword"": ""heading map""}","[""kind:rag_keyword"", ""parent:/headingmap""]",command_mode_prompt_compiler,/headingmap,131
ATOM:command_mode_prompt_compiler:SAFETY:/headingmap,rule,safety_note,Keep exact strings,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/headingmap"", ""safety_note"": ""Keep exact strings""}","[""kind:safety_note"", ""parent:/headingmap""]",command_mode_prompt_compiler,/headingmap,131
ATOM:command_mode_prompt_compiler:PHASE:/headingmap,value,phase,compile,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/headingmap"", ""phase"": ""compile""}","[""kind:phase"", ""parent:/headingmap""]",command_mode_prompt_compiler,/headingmap,131
ATOM:command_mode_prompt_compiler:CATEGORY:/headingmap,value,category,docs,"{""category"": ""docs"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/headingmap""}","[""kind:category"", ""parent:/headingmap""]",command_mode_prompt_compiler,/headingmap,131
ATOM:command_mode_prompt_compiler:OUTPUT_TYPE:/headingmap,value,output_type,heading_map,"{""output_type"": ""heading_map"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/headingmap""}","[""kind:output_type"", ""parent:/headingmap""]",command_mode_prompt_compiler,/headingmap,131
ATOM:command_mode_prompt_compiler:PROFILE:/sectionmap,rule,command_profile,Section Map,"{""aliases"": """", ""category"": ""docs"", ""command"": ""/sectionmap"", ""description"": ""Map sections to required fields/outputs"", ""intended_use"": ""Template grounding"", ""mode_name"": ""Section"", ""output_type"": ""section_map"", ""parse_reconstructed_from_len"": 11, ""phase"": ""compile"", ""rag_keywords"": ""section map"", ""raw_line"": ""/sectionmap,Section,Section Map,Map sections to required fields/outputs,Template grounding,section_map,compile,docs,,No missing required sections,\""\""\""section map\""\""\"""", ""safety_note"": ""No missing required sections"", ""short_label"": ""Section Map""}","[""category:docs"", ""command:/sectionmap"", ""kind:command_profile"", ""mode_name:Section"", ""output_type:section_map"", ""phase:compile""]",command_mode_prompt_compiler,/sectionmap,132
ATOM:command_mode_prompt_compiler:RAGKW:/sectionmap:01,pattern,rag_keyword,section map,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/sectionmap"", ""rag_keyword"": ""section map""}","[""kind:rag_keyword"", ""parent:/sectionmap""]",command_mode_prompt_compiler,/sectionmap,132
ATOM:command_mode_prompt_compiler:SAFETY:/sectionmap,rule,safety_note,No missing required sections,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/sectionmap"", ""safety_note"": ""No missing required sections""}","[""kind:safety_note"", ""parent:/sectionmap""]",command_mode_prompt_compiler,/sectionmap,132
ATOM:command_mode_prompt_compiler:PHASE:/sectionmap,value,phase,compile,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/sectionmap"", ""phase"": ""compile""}","[""kind:phase"", ""parent:/sectionmap""]",command_mode_prompt_compiler,/sectionmap,132
ATOM:command_mode_prompt_compiler:CATEGORY:/sectionmap,value,category,docs,"{""category"": ""docs"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/sectionmap""}","[""kind:category"", ""parent:/sectionmap""]",command_mode_prompt_compiler,/sectionmap,132
ATOM:command_mode_prompt_compiler:OUTPUT_TYPE:/sectionmap,value,output_type,section_map,"{""output_type"": ""section_map"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/sectionmap""}","[""kind:output_type"", ""parent:/sectionmap""]",command_mode_prompt_compiler,/sectionmap,132
ATOM:command_mode_prompt_compiler:PROFILE:/fieldmap,rule,command_profile,Field Map,"{""aliases"": """", ""category"": ""schema"", ""command"": ""/fieldmap"", ""description"": ""Map fields to meanings and constraints"", ""intended_use"": ""Schema clarity"", ""mode_name"": ""Field"", ""output_type"": ""field_map"", ""parse_reconstructed_from_len"": 11, ""phase"": ""compile"", ""rag_keywords"": ""field map"", ""raw_line"": ""/fieldmap,Field,Field Map,Map fields to meanings and constraints,Schema clarity,field_map,compile,schema,,Keep stable names,\""\""\""field map\""\""\"""", ""safety_note"": ""Keep stable names"", ""short_label"": ""Field Map""}","[""category:schema"", ""command:/fieldmap"", ""kind:command_profile"", ""mode_name:Field"", ""output_type:field_map"", ""phase:compile""]",command_mode_prompt_compiler,/fieldmap,133
ATOM:command_mode_prompt_compiler:RAGKW:/fieldmap:01,pattern,rag_keyword,field map,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/fieldmap"", ""rag_keyword"": ""field map""}","[""kind:rag_keyword"", ""parent:/fieldmap""]",command_mode_prompt_compiler,/fieldmap,133
ATOM:command_mode_prompt_compiler:SAFETY:/fieldmap,rule,safety_note,Keep stable names,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/fieldmap"", ""safety_note"": ""Keep stable names""}","[""kind:safety_note"", ""parent:/fieldmap""]",command_mode_prompt_compiler,/fieldmap,133
ATOM:command_mode_prompt_compiler:PHASE:/fieldmap,value,phase,compile,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/fieldmap"", ""phase"": ""compile""}","[""kind:phase"", ""parent:/fieldmap""]",command_mode_prompt_compiler,/fieldmap,133
ATOM:command_mode_prompt_compiler:CATEGORY:/fieldmap,value,category,schema,"{""category"": ""schema"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/fieldmap""}","[""kind:category"", ""parent:/fieldmap""]",command_mode_prompt_compiler,/fieldmap,133
ATOM:command_mode_prompt_compiler:OUTPUT_TYPE:/fieldmap,value,output_type,field_map,"{""output_type"": ""field_map"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/fieldmap""}","[""kind:output_type"", ""parent:/fieldmap""]",command_mode_prompt_compiler,/fieldmap,133
ATOM:command_mode_prompt_compiler:PROFILE:/fieldtypes,rule,command_profile,Field Types,"{""aliases"": """", ""category"": ""schema"", ""command"": ""/fieldtypes"", ""description"": ""Define field types for each column/field"", ""intended_use"": ""Schema clarity"", ""mode_name"": ""Field"", ""output_type"": ""field_types"", ""parse_reconstructed_from_len"": 11, ""phase"": ""compile"", ""rag_keywords"": ""field types"", ""raw_line"": ""/fieldtypes,Field,Field Types,Define field types for each column/field,Schema clarity,field_types,compile,schema,,Prefer simple types,\""\""\""field types\""\""\"""", ""safety_note"": ""Prefer simple types"", ""short_label"": ""Field Types""}","[""category:schema"", ""command:/fieldtypes"", ""kind:command_profile"", ""mode_name:Field"", ""output_type:field_types"", ""phase:compile""]",command_mode_prompt_compiler,/fieldtypes,134
ATOM:command_mode_prompt_compiler:RAGKW:/fieldtypes:01,pattern,rag_keyword,field types,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/fieldtypes"", ""rag_keyword"": ""field types""}","[""kind:rag_keyword"", ""parent:/fieldtypes""]",command_mode_prompt_compiler,/fieldtypes,134
ATOM:command_mode_prompt_compiler:SAFETY:/fieldtypes,rule,safety_note,Prefer simple types,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/fieldtypes"", ""safety_note"": ""Prefer simple types""}","[""kind:safety_note"", ""parent:/fieldtypes""]",command_mode_prompt_compiler,/fieldtypes,134
ATOM:command_mode_prompt_compiler:PHASE:/fieldtypes,value,phase,compile,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/fieldtypes"", ""phase"": ""compile""}","[""kind:phase"", ""parent:/fieldtypes""]",command_mode_prompt_compiler,/fieldtypes,134
ATOM:command_mode_prompt_compiler:CATEGORY:/fieldtypes,value,category,schema,"{""category"": ""schema"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/fieldtypes""}","[""kind:category"", ""parent:/fieldtypes""]",command_mode_prompt_compiler,/fieldtypes,134
ATOM:command_mode_prompt_compiler:OUTPUT_TYPE:/fieldtypes,value,output_type,field_types,"{""output_type"": ""field_types"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/fieldtypes""}","[""kind:output_type"", ""parent:/fieldtypes""]",command_mode_prompt_compiler,/fieldtypes,134
ATOM:command_mode_prompt_compiler:PROFILE:/enumset,rule,command_profile,Enum Set,"{""aliases"": """", ""category"": ""schema"", ""command"": ""/enumset"", ""description"": ""Define allowed enum values for fields"", ""intended_use"": ""Validation support"", ""mode_name"": ""Enum"", ""output_type"": ""enum_set"", ""parse_reconstructed_from_len"": 11, ""phase"": ""compile"", ""rag_keywords"": ""enum set"", ""raw_line"": ""/enumset,Enum,Enum Set,Define allowed enum values for fields,Validation support,enum_set,compile,schema,,Avoid overlapping enums,\""\""\""enum set\""\""\"""", ""safety_note"": ""Avoid overlapping enums"", ""short_label"": ""Enum Set""}","[""category:schema"", ""command:/enumset"", ""kind:command_profile"", ""mode_name:Enum"", ""output_type:enum_set"", ""phase:compile""]",command_mode_prompt_compiler,/enumset,135
ATOM:command_mode_prompt_compiler:RAGKW:/enumset:01,pattern,rag_keyword,enum set,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/enumset"", ""rag_keyword"": ""enum set""}","[""kind:rag_keyword"", ""parent:/enumset""]",command_mode_prompt_compiler,/enumset,135
ATOM:command_mode_prompt_compiler:SAFETY:/enumset,rule,safety_note,Avoid overlapping enums,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/enumset"", ""safety_note"": ""Avoid overlapping enums""}","[""kind:safety_note"", ""parent:/enumset""]",command_mode_prompt_compiler,/enumset,135
ATOM:command_mode_prompt_compiler:PHASE:/enumset,value,phase,compile,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/enumset"", ""phase"": ""compile""}","[""kind:phase"", ""parent:/enumset""]",command_mode_prompt_compiler,/enumset,135
ATOM:command_mode_prompt_compiler:CATEGORY:/enumset,value,category,schema,"{""category"": ""schema"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/enumset""}","[""kind:category"", ""parent:/enumset""]",command_mode_prompt_compiler,/enumset,135
ATOM:command_mode_prompt_compiler:OUTPUT_TYPE:/enumset,value,output_type,enum_set,"{""output_type"": ""enum_set"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/enumset""}","[""kind:output_type"", ""parent:/enumset""]",command_mode_prompt_compiler,/enumset,135
ATOM:command_mode_prompt_compiler:PROFILE:/nullpolicy,rule,command_profile,Null Policy,"{""aliases"": """", ""category"": ""data"", ""command"": ""/nullpolicy"", ""description"": ""Define null handling policy per field"", ""intended_use"": ""Data quality"", ""mode_name"": ""Null"", ""output_type"": ""null_policy"", ""parse_reconstructed_from_len"": 11, ""phase"": ""compile"", ""rag_keywords"": ""null policy"", ""raw_line"": ""/nullpolicy,Null,Null Policy,Define null handling policy per field,Data quality,null_policy,compile,data,,Be explicit,\""\""\""null policy\""\""\"""", ""safety_note"": ""Be explicit"", ""short_label"": ""Null Policy""}","[""category:data"", ""command:/nullpolicy"", ""kind:command_profile"", ""mode_name:Null"", ""output_type:null_policy"", ""phase:compile""]",command_mode_prompt_compiler,/nullpolicy,136
ATOM:command_mode_prompt_compiler:RAGKW:/nullpolicy:01,pattern,rag_keyword,null policy,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/nullpolicy"", ""rag_keyword"": ""null policy""}","[""kind:rag_keyword"", ""parent:/nullpolicy""]",command_mode_prompt_compiler,/nullpolicy,136
ATOM:command_mode_prompt_compiler:SAFETY:/nullpolicy,rule,safety_note,Be explicit,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/nullpolicy"", ""safety_note"": ""Be explicit""}","[""kind:safety_note"", ""parent:/nullpolicy""]",command_mode_prompt_compiler,/nullpolicy,136
ATOM:command_mode_prompt_compiler:PHASE:/nullpolicy,value,phase,compile,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/nullpolicy"", ""phase"": ""compile""}","[""kind:phase"", ""parent:/nullpolicy""]",command_mode_prompt_compiler,/nullpolicy,136
ATOM:command_mode_prompt_compiler:CATEGORY:/nullpolicy,value,category,data,"{""category"": ""data"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/nullpolicy""}","[""kind:category"", ""parent:/nullpolicy""]",command_mode_prompt_compiler,/nullpolicy,136
ATOM:command_mode_prompt_compiler:OUTPUT_TYPE:/nullpolicy,value,output_type,null_policy,"{""output_type"": ""null_policy"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/nullpolicy""}","[""kind:output_type"", ""parent:/nullpolicy""]",command_mode_prompt_compiler,/nullpolicy,136
ATOM:command_mode_prompt_compiler:PROFILE:/required,rule,command_profile,Required Fields,"{""aliases"": """", ""category"": ""schema"", ""command"": ""/required"", ""description"": ""Declare required fields/sections"", ""intended_use"": ""Schema enforcement"", ""mode_name"": ""Required"", ""output_type"": ""required_fields"", ""parse_reconstructed_from_len"": 11, ""phase"": ""compile"", ""rag_keywords"": ""required fields"", ""raw_line"": ""/required,Required,Required Fields,Declare required fields/sections,Schema enforcement,required_fields,compile,schema,,No contradictions,\""\""\""required fields\""\""\"""", ""safety_note"": ""No contradictions"", ""short_label"": ""Required Fields""}","[""category:schema"", ""command:/required"", ""kind:command_profile"", ""mode_name:Required"", ""output_type:required_fields"", ""phase:compile""]",command_mode_prompt_compiler,/required,137
ATOM:command_mode_prompt_compiler:RAGKW:/required:01,pattern,rag_keyword,required fields,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/required"", ""rag_keyword"": ""required fields""}","[""kind:rag_keyword"", ""parent:/required""]",command_mode_prompt_compiler,/required,137
ATOM:command_mode_prompt_compiler:SAFETY:/required,rule,safety_note,No contradictions,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/required"", ""safety_note"": ""No contradictions""}","[""kind:safety_note"", ""parent:/required""]",command_mode_prompt_compiler,/required,137
ATOM:command_mode_prompt_compiler:PHASE:/required,value,phase,compile,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/required"", ""phase"": ""compile""}","[""kind:phase"", ""parent:/required""]",command_mode_prompt_compiler,/required,137
ATOM:command_mode_prompt_compiler:CATEGORY:/required,value,category,schema,"{""category"": ""schema"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/required""}","[""kind:category"", ""parent:/required""]",command_mode_prompt_compiler,/required,137
ATOM:command_mode_prompt_compiler:OUTPUT_TYPE:/required,value,output_type,required_fields,"{""output_type"": ""required_fields"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/required""}","[""kind:output_type"", ""parent:/required""]",command_mode_prompt_compiler,/required,137
ATOM:command_mode_prompt_compiler:PROFILE:/uniquecheck,rule,command_profile,Uniqueness Check,"{""aliases"": """", ""category"": ""data"", ""command"": ""/uniquecheck"", ""description"": ""Check uniqueness constraints for primary keys"", ""intended_use"": ""Data QA"", ""mode_name"": ""Uniqueness"", ""output_type"": ""uniqueness_report"", ""parse_reconstructed_from_len"": 11, ""phase"": ""validate"", ""rag_keywords"": ""uniqueness"", ""raw_line"": ""/uniquecheck,Uniqueness,Uniqueness Check,Check uniqueness constraints for primary keys,Data QA,uniqueness_report,validate,data,,Report collisions,\""\""\""uniqueness\""\""\"""", ""safety_note"": ""Report collisions"", ""short_label"": ""Uniqueness Check""}","[""category:data"", ""command:/uniquecheck"", ""kind:command_profile"", ""mode_name:Uniqueness"", ""output_type:uniqueness_report"", ""phase:validate""]",command_mode_prompt_compiler,/uniquecheck,138
ATOM:command_mode_prompt_compiler:RAGKW:/uniquecheck:01,pattern,rag_keyword,uniqueness,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/uniquecheck"", ""rag_keyword"": ""uniqueness""}","[""kind:rag_keyword"", ""parent:/uniquecheck""]",command_mode_prompt_compiler,/uniquecheck,138
ATOM:command_mode_prompt_compiler:SAFETY:/uniquecheck,rule,safety_note,Report collisions,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/uniquecheck"", ""safety_note"": ""Report collisions""}","[""kind:safety_note"", ""parent:/uniquecheck""]",command_mode_prompt_compiler,/uniquecheck,138
ATOM:command_mode_prompt_compiler:PHASE:/uniquecheck,value,phase,validate,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/uniquecheck"", ""phase"": ""validate""}","[""kind:phase"", ""parent:/uniquecheck""]",command_mode_prompt_compiler,/uniquecheck,138
ATOM:command_mode_prompt_compiler:CATEGORY:/uniquecheck,value,category,data,"{""category"": ""data"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/uniquecheck""}","[""kind:category"", ""parent:/uniquecheck""]",command_mode_prompt_compiler,/uniquecheck,138
ATOM:command_mode_prompt_compiler:OUTPUT_TYPE:/uniquecheck,value,output_type,uniqueness_report,"{""output_type"": ""uniqueness_report"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/uniquecheck""}","[""kind:output_type"", ""parent:/uniquecheck""]",command_mode_prompt_compiler,/uniquecheck,138
ATOM:command_mode_prompt_compiler:PROFILE:/idcheck,rule,command_profile,ID Check,"{""aliases"": """", ""category"": ""data"", ""command"": ""/idcheck"", ""description"": ""Check IDs follow format and uniqueness"", ""intended_use"": ""Data QA"", ""mode_name"": ""ID"", ""output_type"": ""idcheck_report"", ""parse_reconstructed_from_len"": 11, ""phase"": ""validate"", ""rag_keywords"": ""id check"", ""raw_line"": ""/idcheck,ID,ID Check,Check IDs follow format and uniqueness,Data QA,idcheck_report,validate,data,,Deterministic rules,\""\""\""id check\""\""\"""", ""safety_note"": ""Deterministic rules"", ""short_label"": ""ID Check""}","[""category:data"", ""command:/idcheck"", ""kind:command_profile"", ""mode_name:ID"", ""output_type:idcheck_report"", ""phase:validate""]",command_mode_prompt_compiler,/idcheck,139
ATOM:command_mode_prompt_compiler:RAGKW:/idcheck:01,pattern,rag_keyword,id check,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/idcheck"", ""rag_keyword"": ""id check""}","[""kind:rag_keyword"", ""parent:/idcheck""]",command_mode_prompt_compiler,/idcheck,139
ATOM:command_mode_prompt_compiler:SAFETY:/idcheck,rule,safety_note,Deterministic rules,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/idcheck"", ""safety_note"": ""Deterministic rules""}","[""kind:safety_note"", ""parent:/idcheck""]",command_mode_prompt_compiler,/idcheck,139
ATOM:command_mode_prompt_compiler:PHASE:/idcheck,value,phase,validate,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/idcheck"", ""phase"": ""validate""}","[""kind:phase"", ""parent:/idcheck""]",command_mode_prompt_compiler,/idcheck,139
